Date,High,Low,Open,Close,Volume,Adj Close,Fast_EMA,Slow_EMA,APO,Orders,Position,PnL
2015-01-29,15.640000343322754,14.966500282287598,15.236499786376953,15.58899974822998,173132000,15.58899974822998,15.264892222138915,15.367197520007405,-0.10230529786849019,0,0,0.0
2015-01-30,17.975000381469727,17.03700065612793,17.31599998474121,17.726499557495117,477122000,17.726499557495117,15.47089671185472,15.420169996802667,0.05072671505205406,0,0,0.0
2015-02-02,18.25,17.500499725341797,17.502500534057617,18.223499298095703,204638000,18.223499298095703,15.78866483769485,15.506995990792914,0.28166884690193505,0,0,0.0
2015-02-03,18.391000747680664,18.010499954223633,18.01449966430664,18.177499771118164,124252000,18.177499771118164,16.116694157569505,15.605380913244055,0.51131324432545,0,0,0.0
2015-02-04,18.375,17.911500930786133,17.91900062561035,18.237499237060547,83398000,18.237499237060547,16.44270415523864,15.713934555765606,0.7287695994730345,0,0,0.0
2015-02-05,18.940000534057617,18.295000076293945,18.299999237060547,18.694499969482422,144952000,18.694499969482422,16.829323916532267,15.851232023362547,0.9780918931697204,0,0,0.0
2015-02-06,18.79949951171875,18.550500869750977,18.743499755859375,18.714000701904297,77848000,18.714000701904297,17.179644286418718,15.993997629977757,1.1856466564409605,0,0,0.0
2015-02-09,18.720500946044922,18.360000610351562,18.549999237060547,18.527999877929688,54492000,18.527999877929688,17.44154730996461,16.126051731890165,1.3154955780744437,0,0,0.0
2015-02-10,18.71500015258789,18.425500869750977,18.559499740600586,18.649999618530273,45744000,18.649999618530273,17.682345284665406,16.26098297643913,1.421362308226275,0,0,0.0
2015-02-11,18.854999542236328,18.55500030517578,18.561500549316406,18.756999969482422,55730000,18.756999969482422,17.900697006782732,16.397047232473355,1.5036497743093769,0,0,0.0
2015-02-12,18.925500869750977,18.657499313354492,18.7549991607666,18.85849952697754,55822000,18.85849952697754,18.096539848412768,16.532077764291294,1.5644620841214731,0,0,0.0
2015-02-13,19.149999618530273,18.850500106811523,18.920499801635742,19.09149932861328,69502000,19.09149932861328,18.29713053997405,16.670515993154794,1.6266145468192548,0,0,0.0
2015-02-17,18.999500274658203,18.633499145507812,18.88599967956543,18.771499633789062,73464000,18.771499633789062,18.389471482328297,16.780241959786288,1.6092295225420088,0,0,0.0
2015-02-18,18.836999893188477,18.642499923706055,18.68899917602539,18.668500900268555,53012000,18.668500900268555,18.440493469984943,16.872877525556298,1.5676159444286455,0,0,0.0
2015-02-19,19.0939998626709,18.671499252319336,18.67449951171875,18.950000762939453,59076000,18.950000762939453,18.528494439457525,16.96912916701869,1.5593652724388356,0,0,0.0
2015-02-20,19.184999465942383,18.79199981689453,18.930999755859375,19.183000564575195,65160000,19.183000564575195,18.6377708959194,17.068297749666822,1.5694731462525766,0,0,0.0
2015-02-23,19.226999282836914,18.899999618530273,19.172000885009766,19.006999969482422,43540000,19.006999969482422,18.696224063536402,17.15064177554707,1.5455822879893333,0,0,0.0
2015-02-24,19.02400016784668,18.808000564575195,18.9325008392334,18.929500579833984,38416000,18.929500579833984,18.729917788223982,17.219574954638553,1.5103428335854296,0,0,0.0
2015-02-25,19.392499923706055,18.82699966430664,18.863500595092773,19.26849937438965,63490000,19.26849937438965,18.797163499211475,17.28821030511643,1.5089531940950458,0,0,0.0
2015-02-26,19.4685001373291,19.163999557495117,19.203500747680664,19.239999771118164,53742000,19.239999771118164,18.838123981825884,17.33664579284604,1.5014781889798456,0,0,0.0
2015-02-27,19.29949951171875,18.989500045776367,19.200000762939453,19.007999420166016,50646000,19.007999420166016,18.8459156015927,17.35721295333747,1.4887026482552308,-1,-10,0.0
2015-03-02,19.295000076293945,18.974000930786133,19.042499542236328,19.283000946044922,42784000,19.283000946044922,18.86295598157311,17.377356239987215,1.4855997415858937,0,-10,-2.7500152587890625
2015-03-03,19.30500030517578,19.079999923706055,19.197500228881836,19.230499267578125,38930000,19.230499267578125,18.876534288012977,17.395723944338606,1.4808103436743707,0,-10,-2.2249984741210938
2015-03-04,19.395000457763672,19.109500885009766,19.285499572753906,19.13599967956543,45182000,19.13599967956543,18.884970872590635,17.410905424616967,1.4740654479736683,0,-10,-1.2800025939941406
2015-03-05,19.42099952697754,19.194499969482422,19.280500411987305,19.39150047302246,53870000,19.39150047302246,18.899792137730657,17.426453798105058,1.4733383396255988,0,-10,-3.835010528564453
2015-03-06,19.350000381469727,18.944000244140625,19.275999069213867,19.004499435424805,52540000,19.004499435424805,18.90275641769524,17.438439698232763,1.4643167194624773,0,-10,0.034999847412109375
2015-03-09,18.96649932861328,18.763999938964844,18.920000076293945,18.92799949645996,46228000,18.92799949645996,18.903448307674978,17.44939341456019,1.4540548931147868,0,-10,0.7999992370605469
2015-03-10,18.888500213623047,18.458999633789062,18.872499465942383,18.475500106811523,62420000,18.475500106811523,18.89144060257237,17.45711791064062,1.4343226919317509,0,-10,5.324993133544922
2015-03-11,18.667499542236328,18.312999725341797,18.530500411987305,18.318500518798828,49902000,18.318500518798828,18.873155811991833,17.464493312877707,1.4086624991141257,0,-10,6.894989013671875
2015-03-12,18.774999618530273,18.375999450683594,18.44099998474121,18.711999893188477,56200000,18.711999893188477,18.867974813622084,17.475253476332195,1.3927213372898883,0,-10,2.9599952697753906
2015-03-13,18.699499130249023,18.333999633789062,18.576000213623047,18.52899932861328,52234000,18.52899932861328,18.85643842976529,17.484875050101405,1.3715633796638862,0,-10,4.790000915527344
2015-03-16,18.69700050354004,18.336000442504883,18.518999099731445,18.667499542236328,47082000,18.667499542236328,18.849900274120138,17.49585472796925,1.3540455461508891,0,-10,3.404998779296875
2015-03-17,18.725000381469727,18.48200035095215,18.555500030517578,18.59600067138672,40740000,18.59600067138672,18.840894708736926,17.506323797699913,1.3345709110370123,0,-10,4.119987487792969
2015-03-18,18.79949951171875,18.334999084472656,18.49850082397461,18.756999969482422,53082000,18.756999969482422,18.837950778564412,17.518098406314028,1.3198523722503843,0,-10,2.5099945068359375
2015-03-19,18.855499267578125,18.609500885009766,18.693500518798828,18.66200065612793,38314000,18.66200065612793,18.831659057550915,17.52907272647954,1.3025863310713746,0,-10,3.4599876403808594
2015-03-20,18.9685001373291,18.79599952697754,18.81450080871582,18.92449951171875,75272000,18.92449951171875,18.834910729323916,17.542185221254492,1.2927255080694238,0,-10,0.8349990844726562
2015-03-23,19.088499069213867,18.746999740600586,18.903499603271484,18.75550079345703,44786000,18.75550079345703,18.832123129015137,17.553612379948678,1.2785107490664593,0,-10,2.5249862670898438
2015-03-24,18.761999130249023,18.613500595092773,18.699499130249023,18.704500198364258,44564000,18.704500198364258,18.827604234880827,17.564545529168313,1.2630587057125133,0,-10,3.034992218017578
2015-03-25,19.024999618530273,18.51449966430664,18.758499145507812,18.54800033569336,68590000,18.54800033569336,18.817891256539884,17.5737113725572,1.2441798839826852,0,-10,4.5999908447265625
2015-03-26,18.56999969482422,18.282499313354492,18.47949981689453,18.36750030517578,58600000,18.36750030517578,18.80210367902448,17.58117654264364,1.2209271363808405,0,-10,6.404991149902344
2015-03-27,18.65850067138672,18.328500747680664,18.355499267578125,18.527999877929688,52196000,18.527999877929688,18.792443320394877,17.59012928265453,1.2023140377403472,0,-10,4.799995422363281
2015-03-30,18.805999755859375,18.577499389648438,18.5935001373291,18.72949981689453,36418000,18.72949981689453,18.790400563590076,17.600049919806807,1.190350643783269,0,-10,2.7849960327148438
2015-03-31,18.885000228881836,18.57550048828125,18.66200065612793,18.604999542236328,50122000,18.604999542236328,18.78486506729303,17.608099950978875,1.1767651163141544,0,-10,4.029998779296875
2015-04-01,18.658000946044922,18.41699981689453,18.604999542236328,18.51300048828125,49162000,18.51300048828125,18.77725151624469,17.614898939549036,1.1623525766956533,0,-10,4.949989318847656
2015-04-02,18.663999557495117,18.450000762939453,18.524999618530273,18.612499237060547,37506000,18.612499237060547,18.773879569118968,17.620376847409776,1.1535027217091915,0,-10,3.9550018310546875
2015-04-06,19.010000228881836,18.468000411987305,18.5049991607666,18.851999282836914,61014000,18.851999282836914,18.77535789854531,17.626629970800053,1.1487279277452558,0,-10,1.5600013732910156
2015-04-07,18.965499877929688,18.701499938964844,18.8075008392334,18.720500946044922,39098000,18.720500946044922,18.77440305760139,17.63173824596874,1.142664811632649,0,-10,2.8749847412109375
2015-04-08,19.07900047302246,18.732500076293945,18.732999801635742,19.059999465942383,52728000,19.059999465942383,18.780146694770064,17.639444631443293,1.1407020633267706,0,-10,-0.5200004577636719
2015-04-09,19.22100067138672,18.940000534057617,19.033000946044922,19.177000045776367,47846000,19.177000045776367,18.78889759307118,17.648540877303226,1.140356715767954,0,-10,-1.6900062561035156
2015-04-10,19.356000900268555,19.06599998474121,19.215499877929688,19.13249969482422,51470000,19.13249969482422,18.79738426442311,17.658374470764564,1.1390097936585448,0,-10,-1.2450027465820312
2015-04-13,19.263999938964844,19.006999969482422,19.17650032043457,19.118000030517578,37890000,19.118000030517578,18.80575358528663,17.668596935750156,1.1371566495364753,0,-10,-1.100006103515625
2015-04-14,19.390499114990234,19.06049919128418,19.175500869750977,19.25550079345703,51672000,19.25550079345703,18.81880308352646,17.68095028675023,1.1378527967762295,0,-10,-2.4750137329101562
2015-04-15,19.288999557495117,19.082000732421875,19.232500076293945,19.172500610351562,38664000,19.172500610351562,18.829493389742673,17.693045258587347,1.1364481311553263,0,-10,-1.6450119018554688
2015-04-16,19.372499465942383,19.177499771118164,19.184499740600586,19.302000045776367,41608000,19.302000045776367,18.844953186122673,17.707168959349733,1.1377842267729399,0,-10,-2.9400062561035156
2015-04-17,19.17799949645996,18.719999313354492,19.131500244140625,18.777999877929688,76794000,18.777999877929688,18.842782540602308,17.716483181597248,1.1262993590050598,0,-10,2.2999954223632812
2015-04-20,19.597000122070312,18.850000381469727,18.927499771118164,19.475500106811523,100322000,19.475500106811523,18.865731323614266,17.73360021957625,1.1321311040380166,0,-10,-4.675006866455078
2015-04-21,19.729999542236328,19.34000015258789,19.565500259399414,19.55900001525879,92870000,19.55900001525879,18.893592918745313,17.753282309665867,1.140310609079446,0,-10,-5.510005950927734
2015-04-22,19.714000701904297,19.399999618530273,19.595500946044922,19.489999771118164,69494000,19.489999771118164,18.91888617373771,17.77304290829579,1.145843265441922,0,-10,-4.820003509521484
2015-04-23,19.5939998626709,19.3075008392334,19.510499954223633,19.499500274658203,159600000,19.499500274658203,18.943962123348467,17.79304772129945,1.1509144020490183,0,-10,-4.915008544921875
2015-04-24,22.63249969482422,21.950000762939453,21.950000762939453,22.2549991607666,343538000,22.2549991607666,19.248782764082964,17.903255944508125,1.3455268195748395,0,-10,-32.46999740600586
2015-04-27,22.34950065612793,21.870500564575195,22.19300079345703,21.92799949645996,108618000,21.92799949645996,19.554206152014594,18.026351248497356,1.5278549035172375,0,-10,-29.200000762939453
2015-04-28,21.950000762939453,21.402000427246094,21.925500869750977,21.465499877929688,82810000,21.465499877929688,19.792521481213694,18.14140063782477,1.6511208433889237,0,-10,-24.57500457763672
2015-04-29,21.711999893188477,21.30150032043457,21.337499618530273,21.4685001373291,72434000,21.4685001373291,20.013689679826705,18.259196168921033,1.7544935109056716,0,-10,-24.60500717163086
2015-04-30,21.587499618530273,20.961999893188477,21.355499267578125,21.089000701904297,72958000,21.089000701904297,20.156976443392637,18.36036278937384,1.7966136540187954,0,-10,-20.810012817382812
2015-05-01,21.281999588012695,20.799999237060547,21.19099998474121,21.14349937438965,71316000,21.14349937438965,20.28900952447369,18.460298089734085,1.8287114347396063,0,-10,-21.354999542236328
2015-05-04,21.488500595092773,21.121000289916992,21.239999771118164,21.152000427246094,45408000,21.152000427246094,20.404999901334417,18.557360618540876,1.8476392827935406,0,-10,-21.44001007080078
2015-05-05,21.375499725341797,21.051000595092773,21.142499923706055,21.059499740600586,57128000,21.059499740600586,20.49151909812508,18.646101393397853,1.8454177047272289,0,-10,-20.515003204345703
2015-05-06,21.13599967956543,20.727500915527344,21.071500778198242,20.954999923706055,51050000,20.954999923706055,20.55199800378162,18.726933859352748,1.8250641444288718,0,-10,-19.47000503540039
2015-05-07,21.424999237060547,21.142499923706055,21.207500457763672,21.3439998626709,55322000,21.3439998626709,20.655184616346524,18.818412701467253,1.8367719148792716,0,-10,-23.360004425048828
2015-05-08,21.760000228881836,21.508499145507812,21.537500381469727,21.684499740600586,58176000,21.684499740600586,20.78946682427573,18.918728266341596,1.8707385579341356,0,-10,-26.765003204345703
2015-05-11,21.950000762939453,21.568500518798828,21.625499725341797,21.642499923706055,47874000,21.642499923706055,20.899094634835393,19.01264314085027,1.886451493985124,0,-10,-26.34500503540039
2015-05-12,21.662500381469727,21.335500717163086,21.554000854492188,21.551000595092773,38956000,21.551000595092773,20.98089773428827,19.09809989940311,1.8827978348851602,0,-10,-25.430011749267578
2015-05-13,21.67650032043457,21.290000915527344,21.499000549316406,21.3435001373291,39926000,21.3435001373291,21.024164663552888,19.16998319643388,1.8541814671190089,0,-10,-23.35500717163086
2015-05-14,21.649999618530273,21.350500106811523,21.47249984741211,21.61400032043457,37770000,21.61400032043457,21.091199425747153,19.244504788220105,1.8466946375270474,0,-10,-26.060009002685547
2015-05-15,21.520000457763672,21.21500015258789,21.399999618530273,21.299999237060547,84806000,21.299999237060547,21.11162741083654,19.29845840550679,1.8131690053297511,0,-10,-22.919998168945312
2015-05-18,21.363500595092773,21.072999954223633,21.299999237060547,21.261999130249023,47804000,21.261999130249023,21.124871160736156,19.344855795069755,1.7800153656664008,0,-10,-22.539997100830078
2015-05-19,21.41200065612793,21.0314998626709,21.243499755859375,21.085500717163086,49284000,21.085500717163086,21.12183929437927,19.380819030986142,1.7410202633931284,0,-10,-20.775012969970703
2015-05-20,21.354999542236328,20.917999267578125,21.030000686645508,21.19300079345703,43924000,21.19300079345703,21.12619482803179,19.41057724543765,1.7156175825941382,-1,-20,-21.850013732910156
2015-05-21,21.844999313354492,21.399999618530273,21.399999618530273,21.581499099731445,82428000,21.581499099731445,21.143106871540205,19.432211771283438,1.7108951002567672,0,-20,-29.619979858398438
2015-05-22,21.621999740600586,21.38050079345703,21.577499389648438,21.381500244140625,40412000,21.381500244140625,21.150055746927315,19.447455994132646,1.7025997527946686,0,-20,-25.62000274658203
2015-05-26,21.350000381469727,21.100000381469727,21.309999465942383,21.273500442504883,44884000,21.273500442504883,21.153120774392402,19.45962015375717,1.6935006206352305,0,-20,-23.460006713867188
2015-05-27,21.592500686645508,21.250499725341797,21.372499465942383,21.570999145507812,44622000,21.570999145507812,21.163724768233507,19.473994715019188,1.6897300532143191,0,-20,-29.40998077392578
2015-05-28,21.5674991607666,21.273500442504883,21.48550033569336,21.328500747680664,38248000,21.328500747680664,21.16786314877897,19.486490789377513,1.6813723594014576,0,-20,-24.560012817382812
2015-05-29,21.625,21.361499786376953,21.361499786376953,21.46150016784668,60322000,21.46150016784668,21.17504732990215,19.499454951608744,1.6755923782934055,0,-20,-27.220001220703125
2015-06-01,21.658000946044922,21.309999465942383,21.520000457763672,21.54599952697754,45066000,21.54599952697754,21.18407314026382,19.512814700449162,1.6712584398146575,0,-20,-28.909988403320312
2015-06-02,21.661500930786133,21.3125,21.50349998474121,21.54949951171875,33378000,21.54949951171875,21.192856688305927,19.525948873937136,1.6669078143687912,0,-20,-28.97998809814453
2015-06-03,21.91950035095215,21.637500762939453,21.719999313354492,21.829500198364258,54558000,21.829500198364258,21.208703661456877,19.54133242960156,1.6673712318553164,0,-20,-34.58000183105469
2015-06-04,21.83799934387207,21.46299934387207,21.719999313354492,21.538999557495117,50216000,21.538999557495117,21.21580689294201,19.552858592207357,1.6629483007346515,0,-20,-28.769989013671875
2015-06-05,21.540000915527344,21.325000762939453,21.482999801635742,21.34749984741211,38158000,21.34749984741211,21.218637412845425,19.563207395870673,1.6554300169747513,0,-20,-24.93999481201172
2015-06-08,21.34000015258789,21.071500778198242,21.2810001373291,21.174999237060547,43450000,21.174999237060547,21.21769101872183,19.572585676606963,1.6451053421148671,0,-20,-21.48998260498047
2015-06-09,21.374500274658203,20.957000732421875,21.148000717163086,21.27400016784668,45774000,21.27400016784668,21.218886067021174,19.582273482959526,1.6366125840616483,0,-20,-23.470001220703125
2015-06-10,21.610000610351562,21.283000946044922,21.322999954223633,21.53849983215332,43446000,21.53849983215332,21.225651481034923,19.593383042379777,1.6322684386551458,0,-20,-28.759994506835938
2015-06-11,21.944499969482422,21.57349967956543,21.614500045776367,21.648500442504883,58450000,21.648500442504883,21.234930932476367,19.605482962408015,1.6294479700683517,0,-20,-30.960006713867188
2015-06-12,21.618000030517578,21.413000106811523,21.5625,21.496000289916992,41088000,21.496000289916992,21.240528160972037,19.616357395534937,1.6241707654370998,0,-20,-27.910003662109375
2015-06-15,21.40250015258789,21.131999969482422,21.382999420166016,21.183500289916992,41020000,21.183500289916992,21.239268304768935,19.62564601660151,1.6136222881674236,0,-20,-21.660003662109375
2015-06-16,21.398500442504883,21.133499145507812,21.207500457763672,21.363000869750977,45928000,21.363000869750977,21.241960664347307,19.63578854905259,1.606172115294715,0,-20,-25.250015258789062
2015-06-17,21.5674991607666,21.237499237060547,21.417999267578125,21.390499114990234,43718000,21.390499114990234,21.24490672506314,19.64512575897866,1.5997809660844773,0,-20,-25.79998016357422
2015-06-18,21.986499786376953,21.470500946044922,21.514999389648438,21.969499588012695,67568000,21.969499588012695,21.261628808131142,19.659517426914167,1.6021113812169752,-1,-30,-37.3799896240234
2015-06-19,22.249500274658203,21.66200065612793,22.01300048828125,21.746000289916992,89902000,21.746000289916992,21.273250093976127,19.67294814609419,1.6003019478819382,0,-30,-30.675010681152308
2015-06-22,21.961999893188477,21.708999633789062,21.850000381469727,21.81450080871582,36472000,21.81450080871582,21.28694419349312,19.687485072230224,1.5994591212628961,0,-30,-32.73002624511715
2015-06-23,22.351999282836914,21.684499740600586,21.779499053955078,22.29949951171875,64900000,22.29949951171875,21.319138528176136,19.709766606758528,1.6093719214176083,0,-30,-47.27998733520504
2015-06-24,22.32349967956543,22.011499404907227,22.24850082397461,22.04199981689453,52416000,22.04199981689453,21.34386081891883,19.731166644811466,1.6126941741073644,0,-30,-39.55499649047848
2015-06-25,22.173500061035156,21.819499969482422,21.903499603271484,22.0049991607666,44750000,22.0049991607666,21.36712734001486,19.752635377449543,1.6144919625653174,0,-30,-38.44497680664059
2015-06-26,22.17449951171875,21.753000259399414,22.08799934387207,21.905000686645508,52490000,21.905000686645508,21.386343838881896,19.77326631918911,1.6130775196927871,0,-30,-35.44502258300778
2015-06-29,21.850000381469727,21.450000762939453,21.749000549316406,21.493000030517578,55064000,21.493000030517578,21.390166717295955,19.78980399394174,1.6003627233542161,0,-30,-23.085002899169886
2015-06-30,21.778499603271484,21.523000717163086,21.709999084472656,21.704500198364258,51938000,21.704500198364258,21.401426413973468,19.808205134976863,1.5932212789966052,0,-30,-29.430007934570277
2015-07-01,22.0,21.77899932861328,21.967500686645508,21.86949920654297,39742000,21.86949920654297,21.41826981677423,19.82810569139766,1.590164125376571,0,-30,-34.379978179931605
2015-07-02,21.90999984741211,21.673999786376953,21.850000381469727,21.885499954223633,26868000,21.885499954223633,21.435281004621803,19.848202641081976,1.5870783635398276,0,-30,-34.86000061035153
2015-07-06,21.986499786376953,21.676000595092773,21.761499404907227,21.802000045776367,38064000,21.802000045776367,21.448328117979283,19.866852232951608,1.5814758850276753,0,-30,-32.35500335693356
2015-07-07,21.886499404907227,21.278499603271484,21.784000396728516,21.836000442504883,69084000,21.836000442504883,21.461121871165354,19.88428717078418,1.5768347003811733,0,-30,-33.37501525878903
2015-07-08,21.79949951171875,21.441499710083008,21.717500686645508,21.485000610351562,47662000,21.485000610351562,21.46187286040093,19.897793730396753,1.5640791300041776,0,-30,-22.845020294189418
2015-07-09,21.93600082397461,21.707500457763672,21.7450008392334,21.719499588012695,45428000,21.719499588012695,21.46987163224848,19.91296840808895,1.5569032241595302,0,-30,-29.879989624023402
2015-07-10,22.236000061035156,21.950000762939453,22.024499893188477,22.175500869750977,48020000,22.175500869750977,21.493127196460346,19.932974117700674,1.5601530787596722,0,-30,-43.56002807617184
2015-07-13,22.89349937438965,22.37700080871582,22.414499282836914,22.778499603271484,79136000,22.778499603271484,21.54622120904925,19.964508758170854,1.5817124508783955,0,-30,-61.649990081787074
2015-07-14,23.479999542236328,22.908000946044922,23.115999221801758,23.278499603271484,94724000,23.278499603271484,21.637001918605005,20.0111034042206,1.6258985143844065,0,-30,-76.64999008178708
2015-07-15,23.235000610351562,23.010000228881836,23.152000427246094,23.059499740600586,59748000,23.059499740600586,21.71892881610943,20.05820711895358,1.66072169715585,0,-30,-70.07999420166013
2015-07-16,23.79400062561035,23.239999771118164,23.274999618530273,23.77400016784668,81912000,23.77400016784668,21.864460587144094,20.128804933289775,1.7356556538543195,0,-30,-91.51500701904294
2015-07-17,24.270999908447266,23.862499237060547,23.885000228881836,24.15049934387207,98644000,24.15049934387207,22.064758286681023,20.2233437731082,1.841414513572822,0,-30,-102.80998229980466
2015-07-20,24.65999984741211,24.270000457763672,24.62849998474121,24.405000686645508,95050000,24.405000686645508,22.304906874316398,20.33847056947461,1.966436304841789,0,-30,-110.44502258300778
2015-07-21,24.444000244140625,24.127500534057617,24.395000457763672,24.399999618530273,63636000,24.399999618530273,22.543284812621195,20.46245330055267,2.0808315120685243,0,-30,-110.29499053955075
2015-07-22,24.625,24.2450008392334,24.29949951171875,24.41349983215332,62298000,24.41349983215332,22.774692824458523,20.59361523808473,2.1810775863737923,0,-30,-110.69999694824216
2015-07-23,24.58300018310547,23.78499984741211,24.58300018310547,24.108999252319336,187488000,24.108999252319336,22.946128936549634,20.714794508317247,2.231334428232387,0,-30,-101.56497955322263
2015-07-24,29.028499603271484,26.467500686645508,28.949499130249023,26.47100067138672,438188000,26.47100067138672,23.50715579544127,20.960596560088526,2.5465592353527455,0,-30,-172.4250221252441
2015-07-27,27.247499465942383,26.329999923706055,26.387500762939453,26.570499420166016,149820000,26.570499420166016,24.06415757813739,21.234265203297937,2.829892374839453,0,-30,-175.40998458862302
2015-07-28,26.819499969482422,26.1560001373291,26.799999237060547,26.30150032043457,105462000,26.30150032043457,24.495374879451926,21.496290693444386,2.99908418600754,0,-30,-167.34001159667966
2015-07-29,26.648500442504883,26.250999450683594,26.54599952697754,26.450000762939453,75052000,26.450000762939453,24.890138421682302,21.764709415811122,3.1254290058711796,0,-30,-171.79502487182614
2015-07-30,26.959999084472656,26.214500427246094,26.38249969482422,26.83799934387207,74862000,26.83799934387207,25.30258933954292,22.05292193401643,3.2496674055264876,0,-30,-183.43498229980466
2015-07-31,27.142000198364258,26.72599983215332,26.954500198364258,26.8075008392334,60512000,26.8075008392334,25.629174037029706,22.329747220652465,3.2994268163772418,0,-30,-182.5200271606445
2015-08-03,27.02199935913086,26.468000411987305,26.872499465942383,26.75149917602539,60284000,26.75149917602539,25.8729429815903,22.587416647339282,3.285526334251017,0,-30,-180.83997726440427
2015-08-04,26.84749984741211,26.45800018310547,26.484500885009766,26.594999313354492,58692000,26.594999313354492,26.026509323996965,22.81609037835925,3.2104189456377163,0,-30,-176.14498138427732
2015-08-05,26.957000732421875,26.70599937438965,26.940000534057617,26.850500106811523,57788000,26.850500106811523,26.192917475682805,23.03468580621932,3.158231669463486,0,-30,-183.81000518798825
2015-08-06,27.136999130249023,26.375999450683594,26.96500015258789,26.472999572753906,76410000,26.472999572753906,26.245083483615407,23.206499030570846,3.0385844530445603,0,-30,-172.48498916625974
2015-08-07,26.472999572753906,25.910499572753906,26.45800018310547,26.131000518798828,79384000,26.131000518798828,26.22574669003168,23.33949066921903,2.8862560208126524,0,-30,-162.2250175476074
2015-08-10,26.61400032043457,26.149999618530273,26.426000595092773,26.200000762939453,52318000,26.200000762939453,26.221733433612137,23.459120830158557,2.7626126034535794,0,-30,-164.29502487182614
2015-08-11,26.448999404907227,26.100000381469727,26.1825008392334,26.37299919128418,53532000,26.37299919128418,26.24367557078118,23.572522263899202,2.671153306881976,0,-30,-169.48497772216794
2015-08-12,26.375,25.652999877929688,26.1875,26.295499801635742,79246000,26.295499801635742,26.250281796971763,23.66564880256934,2.5846329944024227,0,-30,-167.15999603271482
2015-08-13,26.732999801635742,26.274499893188477,26.368499755859375,26.482999801635742,57904000,26.482999801635742,26.277203511939074,23.753091293883127,2.524112218055947,0,-30,-172.78499603271482
2015-08-14,26.70549964904785,26.412500381469727,26.412500381469727,26.576000213623047,39896000,26.576000213623047,26.308792129353,23.833159576458222,2.47563255289478,0,-30,-175.57500839233396
2015-08-17,26.937000274658203,26.356000900268555,26.56450080871582,26.76099967956543,51634000,26.76099967956543,26.35255035261628,23.90917085789349,2.443379494722791,0,-30,-181.12499237060544
